user_id,watch_time_hours,avg_session_duration_mins,sessions_per_week,completion_rate,top_genre,genre_list,days_since_last_watch,weekend_activity_ratio
USR-01293,68.24,25.36,9.0,0.363,Romance,Romance|Action,21,0.66
USR-01294,52.82,41.93,7.7,0.701,Documentary,Documentary|Drama|Horror,1,0.76
USR-01295,25.7,48.73,9.4,0.451,Reality,Reality|Horror|Sci-Fi,12,0.25
USR-01296,101.29,118.63,15.9,0.943,Animation,Animation|Comedy|Drama,17,0.74
USR-01297,126.56,69.65,7.1,0.729,Reality,Reality|Romance|Animation,2,0.49
USR-01298,13.85,18.25,2.7,0.321,Animation,Animation|Horror,10,0.79
USR-01299,40.73,52.88,6.4,0.583,Animation,Animation|Reality|Comedy|Sci-Fi,28,0.26
USR-01300,156.54,88.23,9.3,0.742,Action,Action|Drama,8,0.28
USR-01301,32.36,26.13,4.7,0.644,Drama,Drama|Sci-Fi|Thriller,28,0.58
USR-01302,11.13,18.17,2.5,0.572,Animation,Animation,9,0.64
USR-01303,25.51,57.09,4.5,0.342,Drama,Drama|Thriller,19,0.5
USR-01304,1.93,4.36,1.4,0.208,Drama,Drama,21,0.59
USR-01305,80.19,111.19,3.0,0.949,Comedy,Comedy|Drama,12,0.54
USR-01306,28.96,35.62,3.8,0.591,Comedy,Comedy|Reality|Thriller|Drama,17,0.57
USR-01307,16.42,36.55,2.8,0.242,Comedy,Comedy|Reality,2,0.47
USR-01308,96.8,89.41,7.7,0.933,Drama,Drama|Horror|Comedy,2,0.36
USR-01309,73.29,173.73,3.4,0.975,Sci-Fi,Sci-Fi|Comedy,3,0.56
USR-01310,37.96,64.52,3.9,0.829,Romance,Romance|Reality|Animation|Comedy,26,0.67
USR-01311,106.76,164.24,5.0,0.84,Action,Action|Thriller,1,0.33
USR-01312,45.8,55.76,7.7,0.592,Drama,Drama|Documentary|Romance,29,0.68
USR-01313,180.42,90.34,10.1,0.659,Romance,Romance|Horror,8,0.51
USR-01314,87.27,72.53,7.9,0.765,Reality,Reality,13,0.4
USR-01315,11.51,17.81,2.9,0.09,Animation,Animation|Thriller,13,0.66
USR-01316,55.5,44.46,4.5,0.653,Animation,Animation|Comedy|Thriller|Drama,0,0.22
USR-01317,111.23,65.38,17.8,0.805,Drama,Drama,19,0.32
USR-01318,11.32,13.24,4.0,0.312,Drama,Drama,19,0.37
USR-01319,79.97,108.69,3.7,0.989,Action,Action|Drama,2,0.44
USR-01320,62.91,18.93,4.6,0.483,Drama,Drama|Horror|Romance|Documentary,19,0.52
USR-01321,52.83,31.22,5.3,0.824,Romance,Romance|Drama|Comedy|Documentary,0,0.31
USR-01322,92.55,107.54,11.7,0.88,Animation,Animation|Horror,20,0.45
USR-01323,17.73,32.12,4.0,0.404,Reality,Reality,5,0.8
USR-01324,67.89,26.26,6.9,0.362,Thriller,Thriller|Action|Animation,17,0.7
USR-01325,81.39,145.42,3.7,0.929,Drama,Drama|Comedy,26,0.25
USR-01326,32.08,1.0,4.3,0.562,Sci-Fi,Sci-Fi|Documentary,2,0.75
USR-01327,29.72,51.59,8.0,0.511,Horror,Horror|Thriller|Action,10,0.56
USR-01328,31.17,30.37,7.0,0.831,Documentary,Documentary|Sci-Fi,17,0.54
USR-01329,118.22,54.69,9.3,0.701,Sci-Fi,Sci-Fi|Documentary|Comedy,11,0.58
USR-01330,10.01,1.86,2.0,0.064,Animation,Animation,19,0.46
USR-01331,46.0,53.45,6.9,0.81,Animation,Animation|Thriller|Drama|Reality,11,0.28
USR-01332,26.7,66.58,7.5,0.901,Reality,Reality|Animation|Horror|Action,26,0.72
USR-01333,78.22,155.54,4.8,0.86,Action,Action|Sci-Fi,5,0.62
USR-01334,107.78,186.77,4.5,0.949,Sci-Fi,Sci-Fi|Comedy,24,0.25
USR-01335,82.41,112.71,3.5,0.921,Thriller,Thriller|Action,24,0.71
USR-01336,55.77,146.01,12.6,0.85,Documentary,Documentary|Romance|Horror,11,0.68
USR-01337,39.44,30.59,9.9,0.549,Thriller,Thriller|Sci-Fi|Comedy|Animation,8,0.59
USR-01338,65.96,169.3,3.9,0.831,Action,Action|Comedy,21,0.46
USR-01339,55.37,44.99,5.9,0.508,Sci-Fi,Sci-Fi|Thriller|Romance|Documentary,12,0.8
USR-01340,115.97,74.55,9.3,0.954,Drama,Drama,4,0.5
USR-01341,6.65,18.27,1.8,0.286,Horror,Horror|Animation,28,0.27
USR-01342,40.92,44.92,1.0,0.491,Romance,Romance|Thriller,1,0.46
USR-01343,37.98,28.16,7.2,0.722,Documentary,Documentary|Reality|Sci-Fi,6,0.51
USR-01344,74.84,202.93,2.9,0.957,Thriller,Thriller|Drama,29,0.5
USR-01345,11.66,15.06,2.9,0.192,Drama,Drama,24,0.3
USR-01346,52.04,40.12,3.9,0.248,Documentary,Documentary|Sci-Fi,0,0.42
USR-01347,41.47,66.81,7.4,0.793,Reality,Reality|Comedy,12,0.55
USR-01348,49.25,25.46,6.8,0.676,Documentary,Documentary|Comedy,0,0.66
USR-01349,146.94,85.93,12.2,0.756,Reality,Reality|Sci-Fi,20,0.46
USR-01350,10.36,43.53,2.8,0.391,Thriller,Thriller|Comedy,6,0.21
USR-01351,10.1,10.97,2.9,0.35,Thriller,Thriller,27,0.49
USR-01352,44.8,36.97,5.2,0.703,Animation,Animation|Reality|Action|Thriller,9,0.64
USR-01353,27.02,39.37,4.6,0.39,Documentary,Documentary|Reality|Thriller|Comedy,4,0.24
USR-01354,64.08,152.92,5.1,0.962,Thriller,Thriller|Drama,23,0.33
USR-01355,79.65,86.64,11.7,0.93,Animation,Animation|Action|Romance,26,0.78
USR-01356,60.21,16.91,8.6,0.897,Sci-Fi,Sci-Fi|Documentary,19,0.27
USR-01357,45.52,60.94,6.4,0.32,Action,Action|Documentary|Romance|Comedy,28,0.33
USR-01358,13.81,1.0,2.4,0.256,Comedy,Comedy,18,0.55
USR-01359,133.86,41.74,10.3,0.73,Comedy,Comedy|Thriller|Documentary,25,0.24
USR-01360,5.97,13.59,2.3,0.345,Animation,Animation,12,0.73
USR-01361,38.38,73.46,1.3,0.426,Animation,Animation|Comedy|Sci-Fi,10,0.34
USR-01362,2.05,6.33,0.6,0.449,Drama,Drama,22,0.41
USR-01363,135.4,86.28,8.4,0.826,Action,Action|Romance,17,0.62
USR-01364,50.32,52.67,8.1,0.827,Reality,Reality|Animation|Comedy|Romance,24,0.79
USR-01365,39.72,32.3,11.0,0.539,Comedy,Comedy|Reality|Horror,11,0.4
USR-01366,150.62,101.76,15.7,0.765,Romance,Romance|Horror,3,0.78
USR-01367,106.69,82.48,7.6,0.738,Comedy,Comedy|Reality|Animation,22,0.57
USR-01368,106.27,98.57,8.1,0.781,Horror,Horror|Documentary|Comedy,3,0.21
USR-01369,42.14,39.63,5.4,0.588,Thriller,Thriller|Drama|Romance,23,0.42
USR-01370,194.95,79.75,10.9,0.594,Animation,Animation|Reality,8,0.67
USR-01371,100.0,216.56,5.5,0.995,Sci-Fi,Sci-Fi|Thriller,13,0.25
USR-01372,62.22,63.77,5.6,0.877,Sci-Fi,Sci-Fi|Horror,7,0.75
USR-01373,15.11,1.0,2.2,0.203,Thriller,Thriller|Animation,8,0.57
USR-01374,50.9,129.28,4.9,0.947,Comedy,Comedy|Action,23,0.55
USR-01375,105.68,37.77,10.0,0.844,Sci-Fi,Sci-Fi|Thriller|Action,27,0.42
USR-01376,7.87,9.54,3.3,0.372,Animation,Animation|Sci-Fi,16,0.27
USR-01377,88.25,138.76,3.8,0.99,Action,Action|Thriller,11,0.29
USR-01378,12.47,15.87,1.2,0.325,Sci-Fi,Sci-Fi|Comedy,3,0.43
USR-01379,28.64,40.78,9.1,0.327,Thriller,Thriller|Romance|Horror,2,0.55
USR-01380,24.17,53.73,6.5,0.597,Documentary,Documentary|Sci-Fi|Comedy|Thriller,5,0.48
USR-01381,183.46,94.36,11.8,0.909,Action,Action|Drama,20,0.46
USR-01382,50.19,67.88,4.8,0.587,Reality,Reality|Romance,18,0.22
USR-01383,106.91,171.98,3.9,0.924,Sci-Fi,Sci-Fi|Comedy,0,0.65
USR-01384,32.95,155.89,4.7,0.805,Action,Action|Sci-Fi,17,0.46
USR-01385,141.09,113.37,9.8,0.929,Reality,Reality|Animation,18,0.23
USR-01386,8.8,11.34,1.1,0.125,Documentary,Documentary|Action,14,0.74
USR-01387,40.63,34.88,5.1,0.602,Drama,Drama|Horror,19,0.36
USR-01388,69.9,151.4,5.1,0.725,Action,Action|Comedy,10,0.72
USR-01389,116.23,82.12,10.3,0.785,Horror,Horror|Action,11,0.67
USR-01390,93.25,173.91,4.0,0.98,Drama,Drama|Thriller,15,0.69
USR-01391,7.16,21.35,0.9,0.313,Comedy,Comedy,17,0.24
USR-01392,114.07,70.25,13.7,0.781,Comedy,Comedy|Documentary|Action,0,0.33
USR-01393,146.89,142.67,12.3,0.903,Action,Action|Animation,23,0.29
USR-01394,14.75,31.11,1.0,0.537,Reality,Reality,26,0.28
USR-01395,123.23,94.54,7.7,0.679,Animation,Animation|Sci-Fi,21,0.48
USR-01396,72.95,53.67,5.4,0.591,Comedy,Comedy|Drama|Action,16,0.69
USR-01397,105.33,215.09,5.9,0.992,Sci-Fi,Sci-Fi|Comedy,23,0.26
USR-01398,14.46,40.56,7.6,0.449,Animation,Animation|Thriller|Action|Sci-Fi,6,0.79
USR-01399,30.41,63.5,5.4,0.552,Romance,Romance|Reality|Horror,12,0.29
USR-01400,50.86,72.86,7.0,0.581,Reality,Reality|Thriller|Horror,21,0.43
USR-01401,128.15,85.44,11.4,0.801,Reality,Reality,19,0.22
USR-01402,66.62,177.99,4.7,0.925,Comedy,Comedy|Action,6,0.48
USR-01403,30.83,60.13,4.6,0.607,Action,Action|Animation,28,0.65
USR-01404,85.69,102.87,14.5,0.598,Drama,Drama|Reality,22,0.58
USR-01405,36.02,34.47,5.5,0.606,Romance,Romance|Reality|Animation,19,0.41
USR-01406,41.53,145.15,4.3,0.997,Sci-Fi,Sci-Fi|Action,7,0.55
USR-01407,166.95,100.25,9.7,0.795,Drama,Drama,20,0.64
USR-01408,54.73,134.79,3.9,0.663,Action,Action|Sci-Fi,3,0.21
USR-01409,10.56,24.19,2.7,0.109,Sci-Fi,Sci-Fi,27,0.44
USR-01410,15.34,37.29,2.3,0.429,Comedy,Comedy,8,0.21
USR-01411,61.25,112.1,5.6,0.917,Drama,Drama|Thriller,28,0.67
USR-01412,4.13,16.41,1.4,0.139,Drama,Drama,8,0.51
USR-01413,89.91,176.15,4.5,0.923,Action,Action|Thriller,9,0.51
USR-01414,77.61,114.21,9.9,0.587,Animation,Animation|Sci-Fi|Romance,25,0.55
USR-01415,7.87,31.39,1.0,0.186,Drama,Drama,1,0.78
USR-01416,54.92,31.53,6.8,0.719,Romance,Romance|Comedy|Sci-Fi|Horror,5,0.3
USR-01417,24.96,67.31,6.9,0.369,Drama,Drama|Animation|Romance|Reality,15,0.24
USR-01418,92.45,178.51,5.1,0.975,Thriller,Thriller|Sci-Fi,2,0.58
USR-01419,54.21,224.47,4.1,0.879,Action,Action|Comedy,23,0.58
USR-01420,12.31,30.72,0.9,0.185,Drama,Drama|Documentary,14,0.41
USR-01421,44.67,20.7,4.1,0.898,Reality,Reality|Horror|Thriller|Documentary,2,0.53
USR-01422,38.05,59.85,6.7,0.738,Comedy,Comedy|Horror|Romance|Drama,17,0.35
USR-01423,48.11,50.56,5.8,0.405,Horror,Horror|Documentary|Comedy,2,0.72
USR-01424,22.37,51.25,4.2,0.809,Action,Action|Horror|Reality|Comedy,22,0.39
USR-01425,60.5,42.21,1.3,0.523,Drama,Drama|Comedy|Thriller|Romance,25,0.65
USR-01426,113.58,111.82,7.8,0.825,Romance,Romance,12,0.59
USR-01427,155.0,108.57,13.8,0.614,Drama,Drama,26,0.8
USR-01428,1.97,29.88,1.2,0.398,Reality,Reality|Documentary,7,0.55
USR-01429,68.77,55.04,5.8,0.708,Sci-Fi,Sci-Fi|Reality,19,0.27
USR-01430,65.23,132.0,5.3,0.973,Sci-Fi,Sci-Fi|Drama,29,0.2
USR-01431,7.27,29.63,0.9,0.365,Drama,Drama|Documentary,2,0.21
USR-01432,151.64,101.2,13.4,0.867,Action,Action,15,0.47
USR-01433,122.8,97.52,7.8,0.942,Drama,Drama|Romance|Reality,0,0.73
USR-01434,143.37,112.65,11.8,0.98,Documentary,Documentary|Horror,25,0.5
USR-01435,96.87,151.35,4.0,0.906,Action,Action|Comedy,24,0.75
USR-01436,119.38,90.17,11.2,0.681,Action,Action,26,0.59
USR-01437,36.17,47.19,6.0,0.615,Animation,Animation|Romance,29,0.55
USR-01438,88.45,228.18,4.0,0.991,Thriller,Thriller|Action,23,0.23
USR-01439,89.04,142.96,3.2,0.912,Thriller,Thriller|Sci-Fi,14,0.45
USR-01440,142.3,101.06,13.8,0.844,Comedy,Comedy|Horror|Animation,0,0.64
USR-01441,136.54,61.83,15.9,0.774,Comedy,Comedy,17,0.74
USR-01442,119.09,113.72,9.2,0.912,Comedy,Comedy|Action|Drama,5,0.4
USR-01443,76.79,77.31,16.0,0.76,Action,Action,13,0.27
USR-01444,112.6,74.67,13.4,0.749,Animation,Animation|Action,2,0.21
USR-01445,69.2,50.54,5.4,0.588,Sci-Fi,Sci-Fi|Horror|Animation,12,0.29
USR-01446,79.57,170.83,5.9,0.951,Sci-Fi,Sci-Fi|Comedy,10,0.37
USR-01447,61.63,62.85,7.4,0.739,Animation,Animation|Reality,15,0.6
USR-01448,0.32,22.97,2.0,0.211,Sci-Fi,Sci-Fi|Drama,10,0.67
USR-01449,135.99,80.71,9.6,0.852,Documentary,Documentary|Action|Romance,15,0.44
USR-01450,18.2,16.52,0.5,0.104,Animation,Animation|Documentary,22,0.64
USR-01451,14.7,14.99,2.3,0.391,Drama,Drama,1,0.47
USR-01452,64.27,106.87,5.1,0.877,Sci-Fi,Sci-Fi|Action,6,0.25
USR-01453,66.42,127.12,5.2,0.951,Thriller,Thriller|Sci-Fi,15,0.42
USR-01454,51.06,39.2,8.3,0.697,Animation,Animation|Horror,12,0.42
USR-01455,150.07,88.17,9.2,0.895,Reality,Reality|Documentary|Drama,25,0.31
USR-01456,97.13,78.59,9.9,0.754,Thriller,Thriller|Animation|Drama,12,0.27
USR-01457,55.78,44.06,6.5,0.721,Horror,Horror|Documentary,1,0.42
USR-01458,83.41,169.96,5.1,0.827,Comedy,Comedy|Thriller,0,0.71
USR-01459,42.32,77.95,5.0,0.694,Thriller,Thriller|Drama|Romance,25,0.24
USR-01460,15.85,23.52,3.2,0.324,Thriller,Thriller,25,0.77
USR-01461,40.92,31.31,5.1,0.657,Documentary,Documentary|Sci-Fi,25,0.28
USR-01462,105.04,71.05,11.0,0.938,Romance,Romance,1,0.35
USR-01463,49.92,56.99,1.9,0.506,Documentary,Documentary|Action|Animation|Sci-Fi,28,0.67
USR-01464,7.96,14.07,1.1,0.381,Drama,Drama,10,0.72
USR-01465,20.67,23.47,2.0,0.198,Thriller,Thriller|Animation,12,0.68
USR-01466,51.43,40.3,3.7,0.934,Action,Action|Comedy|Thriller,22,0.32
USR-01467,127.23,62.49,5.9,0.927,Romance,Romance|Thriller,17,0.49
USR-01468,11.09,17.71,4.7,0.132,Documentary,Documentary,5,0.45
USR-01469,108.99,84.42,8.8,0.806,Comedy,Comedy|Action|Drama,16,0.49
USR-01470,92.83,192.44,4.4,0.886,Sci-Fi,Sci-Fi|Thriller,6,0.21
USR-01471,88.61,85.92,9.9,0.94,Thriller,Thriller|Comedy|Reality,8,0.6
USR-01472,188.69,71.13,7.8,0.903,Thriller,Thriller|Documentary,8,0.62
USR-01473,7.77,32.33,9.6,0.877,Drama,Drama|Reality|Thriller,4,0.61
USR-01474,61.99,42.03,4.6,0.717,Action,Action|Romance,27,0.64
USR-01475,50.15,49.36,8.8,0.424,Romance,Romance|Thriller|Sci-Fi,29,0.22
USR-01476,45.87,45.6,7.1,0.833,Documentary,Documentary|Reality,8,0.53
USR-01477,88.08,174.72,3.6,0.998,Comedy,Comedy|Action,9,0.24
USR-01478,35.9,56.21,6.2,0.883,Thriller,Thriller|Drama|Romance,5,0.72
USR-01479,30.49,62.47,5.7,0.687,Action,Action|Animation,22,0.55
USR-01480,49.31,53.23,1.9,0.773,Horror,Horror|Romance|Documentary|Sci-Fi,18,0.55
USR-01481,174.67,145.94,13.4,0.488,Drama,Drama|Thriller|Horror,26,0.34
USR-01482,30.74,44.91,5.3,0.424,Documentary,Documentary|Reality,16,0.47
USR-01483,90.32,128.56,15.3,0.775,Romance,Romance,10,0.75
USR-01484,15.47,6.59,2.4,0.018,Drama,Drama|Romance,4,0.58
USR-01485,62.86,56.34,12.3,0.715,Documentary,Documentary|Romance|Horror,5,0.61
USR-01486,77.0,144.17,3.7,0.982,Action,Action|Comedy,2,0.76
USR-01487,38.24,77.59,5.1,0.596,Sci-Fi,Sci-Fi|Reality,16,0.71
USR-01488,80.48,151.77,3.6,0.986,Comedy,Comedy|Sci-Fi,29,0.29
USR-01489,39.81,39.52,8.5,0.534,Horror,Horror|Documentary|Reality|Thriller,22,0.64
USR-01490,121.33,55.93,13.9,0.867,Thriller,Thriller,1,0.76
USR-01491,14.83,3.97,1.0,0.313,Horror,Horror,22,0.45
USR-01492,6.6,8.06,3.4,0.634,Thriller,Thriller|Romance,27,0.28
USR-01493,9.43,44.13,1.5,0.451,Romance,Romance|Animation,28,0.65
USR-01494,29.06,56.34,8.0,0.857,Documentary,Documentary|Drama|Sci-Fi,11,0.74
USR-01495,13.29,18.94,2.4,0.287,Drama,Drama,18,0.36
USR-01496,79.63,134.33,4.2,0.975,Comedy,Comedy|Action,29,0.53
USR-01497,8.55,20.8,1.8,0.154,Animation,Animation|Horror,25,0.6
USR-01498,53.62,46.5,7.7,0.826,Drama,Drama|Sci-Fi,23,0.79
USR-01499,19.24,1.0,2.2,0.239,Horror,Horror,7,0.47
USR-01500,8.24,14.48,3.2,0.167,Comedy,Comedy|Animation,24,0.32
USR-01501,71.91,210.6,4.3,0.976,Action,Action|Thriller,8,0.78
USR-01502,82.29,40.95,7.6,0.63,Sci-Fi,Sci-Fi|Animation|Action,19,0.36
USR-01503,42.13,58.59,7.4,0.721,Romance,Romance|Comedy|Reality,0,0.27
USR-01504,13.29,28.96,2.9,0.541,Animation,Animation|Horror,5,0.64
USR-01505,54.93,42.28,4.0,0.6,Thriller,Thriller|Reality|Sci-Fi|Action,13,0.49
USR-01506,14.09,25.59,2.2,0.191,Animation,Animation,13,0.42
USR-01507,45.92,44.16,4.0,0.613,Sci-Fi,Sci-Fi|Action|Drama,12,0.43
USR-01508,107.65,80.99,12.2,0.714,Sci-Fi,Sci-Fi|Animation|Documentary,10,0.61
USR-01509,16.09,33.99,1.2,0.212,Romance,Romance|Reality,9,0.51
USR-01510,187.92,89.11,12.3,0.81,Comedy,Comedy|Documentary,6,0.41
USR-01511,158.96,96.71,13.1,0.911,Reality,Reality,14,0.77
USR-01512,15.25,12.9,2.4,0.084,Reality,Reality|Romance,19,0.4
USR-01513,20.01,12.23,1.4,0.417,Drama,Drama,22,0.79
USR-01514,83.79,132.45,4.1,0.923,Thriller,Thriller|Action,22,0.65
USR-01515,59.38,51.92,6.1,0.875,Comedy,Comedy|Horror,28,0.5
USR-01516,134.61,92.84,11.1,0.859,Reality,Reality,27,0.26
USR-01517,58.25,153.4,3.7,0.994,Thriller,Thriller|Sci-Fi,3,0.69
USR-01518,139.46,82.38,13.6,0.921,Comedy,Comedy|Action,1,0.66
USR-01519,110.23,55.06,12.2,0.641,Animation,Animation,23,0.29
USR-01520,48.66,16.48,7.2,0.678,Action,Action|Drama|Thriller|Reality,14,0.62
USR-01521,49.28,42.08,3.8,0.761,Reality,Reality|Sci-Fi|Romance,23,0.62
USR-01522,66.33,167.04,4.5,0.917,Comedy,Comedy|Drama,26,0.38
USR-01523,0.1,14.54,3.1,0.371,Sci-Fi,Sci-Fi,7,0.63
USR-01524,10.14,13.29,2.6,0.277,Sci-Fi,Sci-Fi,11,0.34
USR-01525,111.3,83.86,16.3,0.968,Documentary,Documentary|Animation,24,0.48
USR-01526,21.43,27.58,6.5,0.891,Comedy,Comedy|Action|Sci-Fi|Reality,8,0.4
USR-01527,54.5,67.93,8.5,0.632,Comedy,Comedy|Documentary|Animation|Action,23,0.37
USR-01528,135.18,127.2,8.0,0.802,Horror,Horror,10,0.2
USR-01529,46.35,36.61,8.6,0.624,Reality,Reality|Documentary,2,0.25
USR-01530,38.64,68.18,2.1,0.468,Reality,Reality|Animation,14,0.42
USR-01531,84.0,67.19,13.2,0.736,Reality,Reality|Drama,1,0.67
USR-01532,55.15,32.52,7.8,0.875,Thriller,Thriller|Comedy|Drama,18,0.23
USR-01533,6.79,17.6,2.0,0.465,Romance,Romance,7,0.78
USR-01534,146.7,86.9,10.7,0.881,Romance,Romance,4,0.25
USR-01535,52.32,29.1,3.8,0.74,Reality,Reality|Romance|Action,0,0.75
USR-01536,14.34,26.17,3.7,0.169,Thriller,Thriller,12,0.26
USR-01537,9.13,39.84,4.1,0.44,Romance,Romance,18,0.21
USR-01538,11.47,20.0,2.1,0.555,Action,Action|Comedy,20,0.43
USR-01539,39.42,61.65,5.7,0.752,Documentary,Documentary|Thriller,16,0.72
USR-01540,3.24,4.81,1.5,0.567,Animation,Animation|Drama,16,0.7
USR-01541,150.38,69.0,14.3,0.86,Documentary,Documentary|Romance,24,0.76
USR-01542,68.69,34.97,4.9,0.599,Horror,Horror|Sci-Fi|Thriller|Action,8,0.25
USR-01543,78.05,84.41,8.2,0.81,Comedy,Comedy|Horror,0,0.63
USR-01544,1.86,43.85,3.8,0.596,Romance,Romance|Horror|Action,16,0.29
USR-01545,49.61,43.32,5.7,0.512,Reality,Reality|Animation|Documentary,9,0.68
USR-01546,63.03,51.14,9.5,0.774,Reality,Reality|Romance,17,0.51
USR-01547,15.73,3.51,1.9,0.499,Romance,Romance|Comedy,20,0.75
USR-01548,44.09,55.12,5.6,0.658,Reality,Reality|Action,27,0.25
USR-01549,79.93,55.54,5.1,0.607,Documentary,Documentary|Drama|Horror|Romance,1,0.58
USR-01550,120.19,103.96,13.9,0.759,Romance,Romance|Animation|Action,25,0.58
USR-01551,67.49,31.24,5.9,0.35,Documentary,Documentary|Animation,29,0.36
USR-01552,56.0,32.36,6.2,0.718,Documentary,Documentary|Comedy|Sci-Fi,2,0.75
USR-01553,55.65,69.01,5.4,0.487,Romance,Romance|Action,18,0.2
USR-01554,100.56,72.45,11.1,0.501,Drama,Drama,9,0.29
USR-01555,5.61,27.22,1.9,0.092,Horror,Horror|Documentary,3,0.76
USR-01556,67.98,172.78,3.7,0.914,Drama,Drama|Thriller,9,0.52
USR-01557,48.44,56.93,3.7,0.651,Animation,Animation|Reality|Thriller,5,0.68
USR-01558,3.52,26.71,0.6,0.368,Animation,Animation,1,0.8
USR-01559,72.27,134.84,4.7,0.983,Action,Action|Comedy,24,0.29
USR-01560,72.96,165.02,4.7,0.923,Thriller,Thriller|Comedy,21,0.24
USR-01561,2.47,16.6,1.4,0.611,Action,Action|Documentary,8,0.72
USR-01562,99.77,158.13,4.9,0.834,Drama,Drama|Sci-Fi,0,0.58
USR-01563,70.84,134.52,4.2,0.998,Action,Action|Comedy,27,0.34
USR-01564,5.38,6.34,2.0,0.229,Documentary,Documentary|Sci-Fi,17,0.37
USR-01565,40.47,14.43,5.1,0.457,Sci-Fi,Sci-Fi|Romance|Action|Thriller,6,0.73
USR-01566,112.59,126.93,13.7,0.639,Documentary,Documentary|Sci-Fi,5,0.3
USR-01567,146.52,99.03,13.7,0.917,Reality,Reality,6,0.49
USR-01568,37.45,43.53,4.9,0.781,Comedy,Comedy|Romance|Drama,11,0.66
USR-01569,47.27,60.33,4.4,0.63,Drama,Drama|Comedy,10,0.4
USR-01570,66.03,35.78,5.3,0.312,Reality,Reality|Animation|Comedy,16,0.64
USR-01571,54.82,58.28,4.9,0.561,Sci-Fi,Sci-Fi|Reality,12,0.34
USR-01572,30.44,36.37,4.8,0.651,Reality,Reality|Sci-Fi|Documentary,21,0.38
USR-01573,12.8,33.27,2.0,0.067,Horror,Horror,18,0.8
USR-01574,123.46,55.05,13.3,0.949,Comedy,Comedy|Action,28,0.45
USR-01575,128.9,97.62,12.4,0.789,Reality,Reality|Comedy,2,0.54
USR-01576,5.95,1.0,1.2,0.082,Animation,Animation,2,0.32
USR-01577,13.58,30.86,1.6,0.119,Animation,Animation|Documentary,15,0.32
USR-01578,49.33,116.34,3.8,0.968,Thriller,Thriller|Comedy,12,0.27
USR-01579,68.49,169.67,4.9,0.98,Action,Action|Drama,13,0.59
USR-01580,100.4,171.26,2.0,0.968,Sci-Fi,Sci-Fi|Comedy,21,0.28
USR-01581,57.81,67.27,6.4,0.559,Sci-Fi,Sci-Fi|Action|Horror,21,0.52
USR-01582,25.73,54.29,7.5,0.25,Romance,Romance|Sci-Fi|Animation|Thriller,17,0.3
USR-01583,31.25,49.82,4.4,0.741,Reality,Reality|Animation|Horror,10,0.35
USR-01584,8.2,33.38,1.8,0.07,Documentary,Documentary|Drama,2,0.41
USR-01585,35.3,124.41,4.2,0.852,Comedy,Comedy|Action,13,0.76
USR-01586,25.52,49.54,7.8,0.679,Drama,Drama|Romance,6,0.55
USR-01587,30.74,44.31,6.5,0.94,Horror,Horror|Comedy|Thriller|Reality,9,0.54
USR-01588,47.42,54.77,3.6,0.794,Thriller,Thriller|Reality,21,0.61
USR-01589,101.37,71.24,12.5,0.681,Action,Action,23,0.31
USR-01590,71.87,78.06,11.8,0.746,Sci-Fi,Sci-Fi|Action|Drama,6,0.32
USR-01591,114.14,81.31,13.8,0.892,Comedy,Comedy|Animation,14,0.24
USR-01592,59.75,147.18,4.2,0.633,Thriller,Thriller|Sci-Fi,12,0.73
USR-01593,66.99,26.08,6.5,0.891,Drama,Drama|Documentary|Action|Romance,25,0.21
USR-01594,7.01,26.71,2.5,0.603,Documentary,Documentary|Romance,9,0.31
USR-01595,18.47,33.56,0.6,0.243,Animation,Animation|Action,9,0.7
USR-01596,132.01,88.49,10.0,0.836,Sci-Fi,Sci-Fi,3,0.55
USR-01597,126.85,78.35,10.5,0.8,Action,Action|Documentary,6,0.54
USR-01598,14.48,18.34,3.0,0.199,Action,Action,9,0.4
USR-01599,35.57,30.2,7.5,0.756,Sci-Fi,Sci-Fi|Animation,24,0.51
USR-01600,64.24,129.42,3.3,0.997,Sci-Fi,Sci-Fi|Thriller,14,0.24
USR-01601,162.55,74.86,7.7,0.697,Sci-Fi,Sci-Fi|Comedy|Documentary,8,0.46
USR-01602,17.15,29.1,1.4,0.173,Sci-Fi,Sci-Fi,26,0.36
USR-01603,8.97,10.75,0.5,0.125,Animation,Animation,15,0.7
USR-01604,134.41,45.25,18.3,0.89,Reality,Reality|Romance,7,0.38
USR-01605,27.62,57.33,8.4,0.773,Romance,Romance|Comedy|Reality|Documentary,12,0.7
USR-01606,103.86,143.77,5.7,0.79,Comedy,Comedy|Action,20,0.62
USR-01607,53.0,47.15,4.8,0.61,Drama,Drama|Horror|Comedy|Action,19,0.58
USR-01608,71.75,40.64,7.5,0.776,Comedy,Comedy|Horror,8,0.26
USR-01609,27.7,62.19,6.8,0.519,Reality,Reality|Romance,20,0.74
USR-01610,66.2,65.71,6.4,0.422,Comedy,Comedy|Action,14,0.73
USR-01611,9.36,26.83,1.5,0.303,Thriller,Thriller|Drama,15,0.49
USR-01612,10.32,34.95,0.5,0.507,Comedy,Comedy|Romance,11,0.67
USR-01613,44.26,53.34,6.8,0.902,Horror,Horror|Romance|Reality,9,0.34
USR-01614,13.11,31.83,0.8,0.495,Documentary,Documentary,22,0.26
USR-01615,166.25,87.63,9.0,0.769,Reality,Reality|Comedy,22,0.63
